questionId,skillKey,conceptId,factId,familyId,reassessmentGroup,difficulty,cognitiveLevel,questionType,prompt,optionA,optionB,optionC,optionD,correctOption,correctAnswerText,explanation,provenance,sourceQuestionId
GB2_STK_011,DSA_STACK,STK_C04_TRACING,STK_F11_SIMPLE_TRACE,STK_FAM11_TRACE_TOP,STK_RG_TRACING,D2,UNDERSTAND,mcq,"Starting from an empty stack: push 3, push 7, push 9. What does pop return?",9,7,Nothing — the stack is empty,3,A,9,"9 was pushed last, so it sits on top and pop reaches it first. Answering 3 is reading the structure as a queue.",AUTHORED,
GB2_STK_012,DSA_STACK,STK_C04_TRACING,STK_F12_TRACE_AFTER_POP,STK_FAM12_TRACE_REMAINING,STK_RG_TRACING,D2,UNDERSTAND,mcq,"Starting from an empty stack: push 4, push 8, pop, push 2. What is on top now?",4,The stack is empty,2,8,C,2,"The pop removed 8, leaving 4. Pushing 2 then puts it above 4, so 2 is on top.",AUTHORED,
GB2_STK_013,DSA_STACK,STK_C04_TRACING,STK_F13_TRACE_COUNT,STK_FAM13_TRACE_SIZE,STK_RG_TRACING,D2,UNDERSTAND,mcq,"Starting from an empty stack: push 1, push 2, pop, push 3, push 4, pop. How many items remain?",1,3,4,2,D,2,Four pushes and two pops leave two items. Counting operations rather than tracking the net change is where this usually goes wrong.,AUTHORED,
GB2_STK_014,DSA_STACK,STK_C04_TRACING,STK_F14_REVERSAL,STK_FAM14_PUSH_ALL_POP_ALL,STK_RG_TRACING,D2,UNDERSTAND,mcq,"The letters A, B, C are pushed in that order, then all three are popped. In what order do they come out?","B, C, A","A, C, B","A, B, C","C, B, A",D,"C, B, A","Pushing then popping everything reverses the sequence, which is the property that makes a stack useful for reversal problems.",AUTHORED,
GB2_STK_015,DSA_STACK,STK_C05_COMPARISON,STK_F15_VS_QUEUE,STK_FAM15_STACK_VS_QUEUE_OUTPUT,STK_RG_COMPARISON,D2,UNDERSTAND,mcq,"The same three values are added to a stack and to a queue, then all are removed from each. How do the two output orders relate?",The stack produces sorted output and the queue does not,The stack produces the reverse of the queue,The relationship depends on the values,They produce the same order,B,The stack produces the reverse of the queue,"A queue preserves the insertion order and a stack reverses it, so one is the reverse of the other whatever the values are.",AUTHORED,
GB2_STK_016,DSA_STACK,STK_C02_STATE,STK_F16_PEEK_VS_POP_TRACE,STK_FAM16_PEEK_LEAVES_SIZE,STK_RG_STATE,D2,UNDERSTAND,mcq,A stack holds three items. peek is called twice. How many items does it hold afterwards?,2,1,3,0,C,3,"peek never removes, so calling it any number of times leaves the size unchanged. Expecting 1 treats peek as pop.",AUTHORED,
GB2_STK_017,DSA_STACK,STK_C04_TRACING,STK_F17_INTERLEAVED,STK_FAM17_INTERLEAVED_OUTPUT,STK_RG_TRACING,D2,UNDERSTAND,mcq,"push 5, push 6, pop, push 7, pop, pop. What is the sequence of popped values?","6, 7, 5","7, 6, 5","5, 6, 7","6, 5, 7",A,"6, 7, 5","The first pop takes 6, then 7 is pushed and immediately popped, and the last pop takes 5 — the only item left.",AUTHORED,
GB2_STK_018,DSA_STACK,STK_C03_USES,STK_F18_BACK_BUTTON,STK_FAM18_RECOGNISE_USE,STK_RG_USES,D2,UNDERSTAND,mcq,A browser back button returns to the most recently visited page first. Which structure does this behaviour match?,A queue,A sorted list,A hash map,A stack,D,A stack,"Most-recent-first is last-in first-out. Each page visit pushes, and going back pops.",AUTHORED,
GB2_STK_019,DSA_STACK,STK_C02_STATE,STK_F19_EMPTY_AFTER_BALANCE,STK_FAM19_NET_EFFECT,STK_RG_STATE,D2,UNDERSTAND,mcq,"A stack starts empty. Equal numbers of pushes and pops are performed, and no pop is ever called on an empty stack. What is its final state?",Holding as many items as there were pushes,Empty,Holding one item,Impossible to determine without the values,B,Empty,"Each push adds one and each pop removes one, so equal counts return the size to zero regardless of what the values were.",AUTHORED,
GB2_STK_020,DSA_STACK,STK_C05_COMPARISON,STK_F20_NOT_SEARCHABLE,STK_FAM20_SEARCH_COST,STK_RG_COMPARISON,D2,UNDERSTAND,mcq,"To find whether a particular value sits somewhere inside a stack, you must:","Pop items off until you find it, losing the ones removed unless you keep them",Call a built-in search that inspects every item without removing any,Use an index to jump straight to it,"Sort the stack first, then search it",A,"Pop items off until you find it, losing the ones removed unless you keep them","A stack exposes only the top, so reaching the middle means removing what is above. Needing to search is a strong sign a stack is the wrong structure.",AUTHORED,
GB2_STK_021,DSA_STACK,STK_C06_APPLICATION,STK_F21_BRACKET_MATCHING,STK_FAM21_BRACKETS_MECHANISM,STK_RG_APPLICATION,D3,APPLY,mcq,"When checking whether brackets in an expression are balanced, what does the algorithm do on meeting a closing bracket?",Pop the stack and check the popped opener matches this closer,Count the closers and compare the total with the openers,Push the closing bracket so it can be compared at the end,Search the stack for a matching opener wherever it sits,A,Pop the stack and check the popped opener matches this closer,"The most recent unmatched opener is on top, which is exactly the one a closer must match. Counting alone accepts "")("" as balanced, which it is not.",AUTHORED,
GB2_STK_022,DSA_STACK,STK_C06_APPLICATION,STK_F22_BRACKETS_FINAL_CHECK,STK_FAM22_BRACKETS_END_STATE,STK_RG_APPLICATION,D3,APPLY,mcq,A bracket-matching algorithm reaches the end of the input with nothing left unmatched so far. What final check is still required?,No further check is needed,That the last character was a closing bracket,That the stack is empty,That the input length was even,C,That the stack is empty,"Anything left on the stack is an opener that was never closed, so ""(("" would otherwise pass. An even length proves nothing.",AUTHORED,
GB2_STK_023,DSA_STACK,STK_C06_APPLICATION,STK_F23_REVERSE_STRING,STK_FAM23_REVERSAL_APPLICATION,STK_RG_APPLICATION,D3,APPLY,mcq,"To reverse a sequence using a stack, what is the procedure?",Push and pop alternately as you go,"Push every second item, then pop them all","Push every item, then read the stack from the bottom","Push every item in order, then pop them all",D,"Push every item in order, then pop them all",Pushing preserves order going in and popping reverses it coming out. Reading from the bottom is not an operation a stack offers.,AUTHORED,
GB2_STK_024,DSA_STACK,STK_C06_APPLICATION,STK_F24_UNDO_REDO,STK_FAM24_TWO_STACKS,STK_RG_APPLICATION,D3,APPLY,mcq,An editor supports both undo and redo. How is this usually built?,A sorted list ordered by timestamp,"One queue, read from either end",Two stacks — undone actions move from one to the other,"One stack, with a pointer moved up and down it",C,Two stacks — undone actions move from one to the other,"Undoing pops from the undo stack and pushes onto the redo stack; a new action clears redo. Both halves need last-in first-out, so both are stacks.",AUTHORED,
GB2_STK_025,DSA_STACK,STK_C06_APPLICATION,STK_F25_RECURSION_EQUIVALENCE,STK_FAM25_RECURSION_TO_ITERATION,STK_RG_APPLICATION,D3,APPLY,mcq,A recursive function is rewritten as a loop. What usually has to be introduced?,Nothing — any recursion becomes a loop directly,An explicit stack holding what each pending call was going to do,A counter recording how many calls were made,"A queue, to process the calls in the order they were made",B,An explicit stack holding what each pending call was going to do,Recursion uses the call stack implicitly; removing it means keeping that state yourself. Only simple tail recursion converts with no structure at all.,AUTHORED,
GB2_STK_026,DSA_STACK,STK_C06_APPLICATION,STK_F26_NESTED_STRUCTURE,STK_FAM26_NESTING_RECOGNITION,STK_RG_APPLICATION,D3,APPLY,mcq,Which problem characteristic most strongly suggests a stack?,Items must be processed in the order they arrived,The most recently opened thing must be closed first,Items must be retrieved by a key,The largest item must be found quickly,B,The most recently opened thing must be closed first,"Nesting — brackets, tags, function calls, scopes — is the shape a stack fits. Arrival order wants a queue, key lookup a map, and largest-first a heap.",AUTHORED,
GB2_STK_027,DSA_STACK,STK_C06_APPLICATION,STK_F27_BRACKET_TYPES,STK_FAM27_MIXED_BRACKETS,STK_RG_APPLICATION,D3,APPLY,mcq,"Checking ""([)]"" with a bracket-matching stack, where does it fail?","At the end, because the stack still holds an unmatched opening bracket","At "")"", because the top of the stack is ""["" rather than ""(""",It does not fail — the counts balance,"At ""]"", because the stack is empty by then",B,"At "")"", because the top of the stack is ""["" rather than ""(""","The closer must match the most recent opener, which is ""["". Interleaved brackets like this are exactly what counting alone cannot catch.",AUTHORED,
GB2_STK_028,DSA_STACK,STK_C07_IMPLEMENTATION,STK_F28_ARRAY_BACKED,STK_FAM28_IMPLEMENT_ON_ARRAY,STK_RG_IMPLEMENTATION,D3,APPLY,mcq,"Implementing a stack on top of a dynamic array, which end should be the top?","Either end, because adding and removing cost the same wherever you do it","The end, because appending and removing there costs constant time","The middle, to keep both ends free","The start, because it is easier to find",B,"The end, because appending and removing there costs constant time","Removing from the front shifts every remaining element, making each operation linear. Using the end keeps push and pop constant time.",AUTHORED,
GB2_STK_029,DSA_STACK,STK_C06_APPLICATION,STK_F29_EXPRESSION_EVAL,STK_FAM29_POSTFIX_EVAL,STK_RG_APPLICATION,D3,APPLY,mcq,"Evaluating the postfix expression ""3 4 + 2 *"" with a stack, what happens on reading ""+""?",The next value is popped and added to a running total,"Two values are popped, added, and the result pushed back",Everything on the stack is summed,"The ""+"" is pushed to be applied later",B,"Two values are popped, added, and the result pushed back","An operator consumes its operands from the top and returns one value, which becomes an operand for whatever follows. Here 3 and 4 become 7, then 7 and 2 become 14.",AUTHORED,
GB2_STK_030,DSA_STACK,STK_C07_IMPLEMENTATION,STK_F30_OPERATION_COST,STK_FAM30_COST_OF_OPERATIONS,STK_RG_IMPLEMENTATION,D3,APPLY,mcq,What is the cost of push and pop on a well-implemented stack?,It depends on how many items the stack holds,"Linear time, because the items must be shifted","Constant time, because only the top is touched","Logarithmic time, because the stack is kept balanced",C,"Constant time, because only the top is touched","Neither operation looks past the top, so the size is irrelevant. That cheapness is much of why stacks are used where they fit.",AUTHORED,
GB2_STK_031,DSA_STACK,STK_C08_DIAGNOSIS,STK_F31_MISSING_EMPTY_CHECK,STK_FAM31_UNGUARDED_POP,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,A bracket checker pops on every closing bracket without first checking the stack. On which input does it fail?,"""()"" — the stack is emptied correctly","""(())"" — the nesting is handled",It cannot fail; popping an empty stack is harmless,""")("" — the first character pops an empty stack",D,""")("" — the first character pops an empty stack","A closer arriving with nothing open is unbalanced input, and the code must report that rather than pop nothing. This is the case a checker written only against valid input always misses.",AUTHORED,
GB2_STK_032,DSA_STACK,STK_C08_DIAGNOSIS,STK_F32_PEEK_USED_AS_POP,STK_FAM32_PEEK_POP_CONFUSION,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,A loop meant to empty a stack calls peek instead of pop each time. What happens?,It processes each item exactly once and terminates,It terminates immediately without processing anything,It processes the items in reverse order,"It never terminates, because the stack never shrinks",D,"It never terminates, because the stack never shrinks","peek leaves the stack unchanged, so a loop conditioned on it being non-empty never reaches its exit. The symptom is a hang, not a wrong answer.",AUTHORED,
GB2_STK_033,DSA_STACK,STK_C08_DIAGNOSIS,STK_F33_FORGOTTEN_FINAL_CHECK,STK_FAM33_LEFTOVER_OPENERS,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,"A bracket checker returns true as soon as the input ends, without examining the stack. Which input does it wrongly accept?","""(((""",""")))""","""(())""","""()()""",A,"""(((""","Three openers leave three items on the stack and no closer ever contradicts them. The closers-only case fails earlier, on the unguarded pop.",AUTHORED,
GB2_STK_034,DSA_STACK,STK_C08_DIAGNOSIS,STK_F34_WRONG_STRUCTURE,STK_FAM34_QUEUE_USED_INSTEAD,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,An undo feature removes the oldest action rather than the newest. What is the most likely cause?,The stack is being popped twice per undo,A queue is being used where a stack is needed,The stack has exceeded its capacity,The actions are being sorted before removal,B,A queue is being used where a stack is needed,"Oldest-first is first-in first-out, which is queue behaviour. The symptom names the structure exactly.",AUTHORED,
GB2_STK_035,DSA_STACK,STK_C08_DIAGNOSIS,STK_F35_PUSH_WITHOUT_POP,STK_FAM35_UNBOUNDED_GROWTH,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,A long-running program pushes onto a stack in a loop and pops only in a branch that rarely runs. What is the symptom?,Memory use grows steadily until the process runs out,The program slows but memory stays flat,The stack silently discards its oldest items,push begins to fail immediately,A,Memory use grows steadily until the process runs out,"Nothing bounds a stack automatically, so unmatched pushes accumulate. The structure does not evict anything to make room.",AUTHORED,
GB2_STK_036,DSA_STACK,STK_C08_DIAGNOSIS,STK_F36_DEEP_RECURSION,STK_FAM36_STACK_OVERFLOW_CAUSE,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,A recursive function raises a stack overflow on a large input but works on a small one. What does that indicate?,The input contains a value the function cannot handle,"The function allocates too much memory per call, exhausting the heap rather than the stack",The recursion has no base case at all,"Each call adds a frame, and the depth exceeded what the call stack holds",D,"Each call adds a frame, and the depth exceeded what the call stack holds","Working on small input rules out a missing base case — that would fail at every size. The depth itself is the problem, which is why an explicit stack or an iterative form fixes it.",AUTHORED,
GB2_STK_037,DSA_STACK,STK_C08_DIAGNOSIS,STK_F37_ORDER_REVERSED,STK_FAM37_UNEXPECTED_REVERSAL,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,"Items are pushed onto a stack and then popped into a list, and the list comes out backwards. What is wrong?","The pushes happened in the wrong order, so the stack was built backwards",The list is being built from the end,The stack was not emptied fully,Nothing is wrong — that is what a stack does; the code wanted a queue,D,Nothing is wrong — that is what a stack does; the code wanted a queue,"Reversal is the defining behaviour, not a defect. A program surprised by it has chosen the wrong structure for what it wanted.",AUTHORED,
GB2_STK_038,DSA_STACK,STK_C08_DIAGNOSIS,STK_F38_SEARCH_DESTROYS,STK_FAM38_SEARCH_SIDE_EFFECT,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,"A function searches a stack by popping until it finds a value, then returns. What has it done to the stack?",Left the stack exactly as it was,"Discarded everything above the match, and the match itself",Reversed the order of everything that was left behind,Left only the matching item,B,"Discarded everything above the match, and the match itself",Popped items are gone unless the code deliberately keeps them. A search that destroys what it searched is a bug hidden inside a function that appears to work.,AUTHORED,
GB2_STK_039,DSA_STACK,STK_C08_DIAGNOSIS,STK_F39_SHARED_STACK,STK_FAM39_SHARED_MUTABLE_STATE,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,Two parts of a program push and pop on the same stack instance. Occasionally one pops a value the other pushed. Why?,"The stack has been sorted by one of the callers, moving items out of order",One caller is using peek rather than pop,A stack has no notion of ownership — the top belongs to whoever pops next,Stacks are not safe to read at all once shared,C,A stack has no notion of ownership — the top belongs to whoever pops next,"The structure offers no way to reserve or tag items. Two independent users need two stacks, or a discipline the structure itself cannot enforce.",AUTHORED,
GB2_STK_040,DSA_STACK,STK_C08_DIAGNOSIS,STK_F40_OFF_BY_ONE_TOP,STK_FAM40_TOP_INDEX_ERROR,STK_RG_DIAGNOSIS,D4,ANALYZE,mcq,"An array-backed stack keeps a ""top"" index. After pushing one item to an empty stack, top is 1 and reading at that index gives nothing. What is the likely error?","The item was pushed to the front rather than the end, so the index misses it",The array was not allocated with enough space,"top is being incremented before the item is written, so it points past the item",top should always be zero for a one-item stack,C,"top is being incremented before the item is written, so it points past the item","Whether top means ""the last used slot"" or ""the next free slot"" must be decided once and honoured by both push and pop. Mixing the two conventions is the classic off-by-one here.",AUTHORED,
GB2_STK_041,DSA_STACK,STK_C09_JUDGEMENT,STK_F41_CHOOSE_STACK_OR_ARRAY,STK_FAM41_STRUCTURE_CHOICE,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,"A list only ever has items added and removed at one end, but the team uses an array with index access everywhere. What is the strongest argument for a stack instead?",It uses measurably less memory for the same items,It sorts the items automatically as they are added,"It removes the possibility of reaching into the middle, so the invariant cannot be broken",Its operations are asymptotically faster than appending to and removing from an array,C,"It removes the possibility of reaching into the middle, so the invariant cannot be broken","Both are constant time at the end, so speed is not the argument. The value is the restriction: code that cannot index into the middle cannot accidentally depend on doing so.",AUTHORED,
GB2_STK_042,DSA_STACK,STK_C09_JUDGEMENT,STK_F42_RECURSION_VS_EXPLICIT,STK_FAM42_EXPLICIT_STACK_TRADE,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,Rewriting a deep recursion to use an explicit stack trades away readability. What does it buy?,"Control of the depth, so a large input fails gracefully rather than overflowing",Automatic parallel execution of the pending work,"A lower asymptotic complexity, because the pending work is no longer duplicated",Freedom from needing a base case,A,"Control of the depth, so a large input fails gracefully rather than overflowing",The work and its cost are the same; what changes is that the memory is yours to bound and inspect rather than the runtime's to exhaust.,AUTHORED,
GB2_STK_043,DSA_STACK,STK_C09_JUDGEMENT,STK_F43_WRONG_FIT_SEARCH,STK_FAM43_RECOGNISE_MISFIT,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,"A design uses a stack, but the code repeatedly pops items into a temporary list to find one, then pushes them all back. What does this indicate?",The items should be sorted before being pushed,The temporary list should be a stack as well,The stack implementation is inefficient and should be replaced,"The access pattern is not last-in first-out, so the structure is wrong",D,"The access pattern is not last-in first-out, so the structure is wrong",Fighting a structure to get at what it deliberately hides is the clearest sign it is the wrong one. Needing arbitrary lookup points at a map or a list.,AUTHORED,
GB2_STK_044,DSA_STACK,STK_C09_JUDGEMENT,STK_F44_TWO_STACK_QUEUE,STK_FAM44_BUILD_QUEUE_FROM_STACKS,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,"A queue can be built from two stacks by pushing onto one and, when the other is empty, moving everything across. Why does moving everything produce the right order?",The two reversals cancel only because the counts are equal,The second stack sorts the items as they arrive,"The move preserves the existing order, which was already first-in first-out throughout","Popping the first stack reverses it, and a reversed reversal is the arrival order",D,"Popping the first stack reverses it, and a reversed reversal is the arrival order",One reversal turns last-in first-out into first-in first-out. The second stack then serves in arrival order until it empties and the transfer repeats.,AUTHORED,
GB2_STK_045,DSA_STACK,STK_C09_JUDGEMENT,STK_F45_AMORTISED_TRANSFER,STK_FAM45_AMORTISED_REASONING,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,"In the two-stack queue, one dequeue occasionally moves every item across. What is the cost per operation overall?","Linear, because the expensive case can happen at any time","Constant on average, because each item is moved across exactly once","Logarithmic, because the transfers halve the work each time","Unpredictable, because it depends on the order of calls",B,"Constant on average, because each item is moved across exactly once","An item is pushed once, moved once and popped once however many operations pass in between, so the total work is proportional to the items. Judging by the worst single call overstates it.",AUTHORED,
GB2_STK_046,DSA_STACK,STK_C09_JUDGEMENT,STK_F46_BOUNDED_STACK,STK_FAM46_CAPACITY_DECISION,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,An undo stack in a long-running editor is given a maximum size. What is the reasoning?,A bounded stack performs its operations faster,The structure requires a capacity to be declared before anything can be pushed,"Unbounded history would grow without limit, and old undo steps have little value",Undo cannot work correctly beyond a fixed depth,C,"Unbounded history would grow without limit, and old undo steps have little value","It is a product decision about memory against usefulness, not a technical constraint. Discarding from the bottom is an addition the plain structure does not provide.",AUTHORED,
GB2_STK_047,DSA_STACK,STK_C09_JUDGEMENT,STK_F47_NESTED_VS_FLAT,STK_FAM47_PROBLEM_SHAPE,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,"Validating that HTML tags are correctly nested needs a stack, but validating that a file has an even number of lines does not. What distinguishes them?",Counting lines is impossible without a structure to hold them,Nesting requires remembering what is still open and in what order,One problem is larger than the other,Tags are strings and lines are numbers,B,Nesting requires remembering what is still open and in what order,"A counter suffices when only the total matters. Nesting needs the identity and order of what remains open, which is precisely what a stack holds.",AUTHORED,
GB2_STK_048,DSA_STACK,STK_C09_JUDGEMENT,STK_F48_COUNTER_SUFFICIENT,STK_FAM48_WHEN_COUNTER_ENOUGH,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,"For an expression containing only round brackets, a simple counter can replace the stack. Why does that stop working once several bracket types are allowed?",It does not stop working; a counter is always sufficient,A counter cannot represent numbers large enough,"A counter records how many are open but not which kinds, so ""([)]"" passes",Several bracket types make the input longer than a counter can track,C,"A counter records how many are open but not which kinds, so ""([)]"" passes","With one type, identity is implied. With several, the closer must match a specific opener, and only a structure that remembers order can say which.",AUTHORED,
GB2_STK_049,DSA_STACK,STK_C09_JUDGEMENT,STK_F49_INTERVIEW_RECOGNITION,STK_FAM49_PATTERN_TRANSFER,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,Which of these problems is NOT naturally solved with a stack?,Finding the next greater element to the right of each item,Finding the two numbers in a list that sum to a target,Checking that brackets are balanced,Evaluating a postfix expression,B,Finding the two numbers in a list that sum to a target,"Summing to a target wants a hash map for constant-time lookup of the complement. The other three all depend on the most recent unresolved item, which is stack-shaped.",AUTHORED,
GB2_STK_050,DSA_STACK,STK_C09_JUDGEMENT,STK_F50_MONOTONIC_INSIGHT,STK_FAM50_MONOTONIC_STACK,STK_RG_JUDGEMENT,D5,EVALUATE,mcq,Finding the next greater element for every item is solved in one pass with a stack. What is kept on it?,The greatest value found so far,"The items already answered, so they can be reported at the end",Items still waiting for a greater value to appear,"Every item seen so far, in arrival order",C,Items still waiting for a greater value to appear,"An item stays until something larger arrives, which resolves it and pops it. Items already answered leave, which is why one pass suffices rather than a comparison against everything.",AUTHORED,
GB2_QUE_001,DSA_QUEUE,QUE_C01_BEHAVIOUR,QUE_F01_FIFO,QUE_FAM01_ORDER_NAME,QUE_RG_ORDER,D1,REMEMBER,mcq,A queue removes items in which order relative to how they were added?,The first item added is removed first,Items are removed in an unpredictable order,The smallest item is removed first,The last item added is removed first,A,The first item added is removed first,"A queue is first-in, first-out — the order people expect of anything described as a queue. Removing the last item added is stack behaviour.",AUTHORED,
GB2_QUE_002,DSA_QUEUE,QUE_C01_BEHAVIOUR,QUE_F02_ENQUEUE,QUE_FAM02_OPERATION_NAMES,QUE_RG_OPERATIONS,D1,REMEMBER,mcq,Which operation adds an item to a queue?,dequeue,enqueue,peek,push,B,enqueue,"enqueue adds at the back and dequeue removes from the front. push belongs to a stack, and peek only reads.",AUTHORED,
GB2_QUE_003,DSA_QUEUE,QUE_C01_BEHAVIOUR,QUE_F03_DEQUEUE_END,QUE_FAM03_DEQUEUE_TARGET,QUE_RG_OPERATIONS,D1,REMEMBER,mcq,From which end does dequeue remove an item?,"The back, where the newest item sits","Either end, whichever holds fewer items","The front, where the oldest item sits","The middle, to keep the queue balanced",C,"The front, where the oldest item sits","Items enter at the back and leave at the front, which is what keeps the order fair. A structure removing from the back would be a stack.",AUTHORED,
GB2_QUE_004,DSA_QUEUE,QUE_C01_BEHAVIOUR,QUE_F04_ENQUEUE_END,QUE_FAM04_ENQUEUE_TARGET,QUE_RG_OPERATIONS,D1,REMEMBER,mcq,At which end does enqueue add an item?,Wherever a gap has appeared,"The front, ahead of everything already waiting",In sorted position among the waiting items,"The back, behind everything already waiting",D,"The back, behind everything already waiting",Joining at the back is what makes the wait fair. Adding at the front would let a late arrival be served first.,AUTHORED,
GB2_QUE_005,DSA_QUEUE,QUE_C03_USES,QUE_F05_PRINTER,QUE_FAM05_EVERYDAY_EXAMPLE,QUE_RG_USES,D1,REMEMBER,mcq,Which everyday system behaves like a queue?,A dictionary looked up by word,An editor undoing the most recent change first,A printer serving jobs in the order they were sent,A leaderboard ordered by score,C,A printer serving jobs in the order they were sent,"Order of arrival decides order of service, which is first-in first-out. Undo is last-in first-out, and the other two are not about removal order at all.",AUTHORED,
GB2_QUE_006,DSA_QUEUE,QUE_C02_STATE,QUE_F06_EMPTY_DEQUEUE,QUE_FAM06_EMPTY_RESULT,QUE_RG_STATE,D1,REMEMBER,mcq,What happens when dequeue is called on an empty queue?,It waits until an item arrives,It is an error condition the caller must handle,It returns the item most recently removed,It returns zero as a default value,B,It is an error condition the caller must handle,"There is nothing to return, so the call cannot succeed. Some concurrent queues do block and wait, but a plain queue does not — the caller checks first.",AUTHORED,
