questionId,skillKey,conceptId,factId,familyId,reassessmentGroup,difficulty,cognitiveLevel,questionType,prompt,optionA,optionB,optionC,optionD,correctOption,correctAnswerText,explanation,provenance,sourceQuestionId
GB_AM_011,AI_ML_CONCEPTS,AM_C03_TRAINING_DATA,AM_F03_EXAMPLES_ARE_WHERE_THE_BEHAVIOUR_COMES_FROM,AM_FAM03_TRAINING_DATA_ROLE,AM_RG_LEARNED,D1,UNDERSTAND,mcq_single,"After training is finished, does a system still hold the examples it was trained on?",Not as a collection it can consult; what remains is what was derived from them,"Yes, and it searches them for each new question","Yes, and it returns whichever example is closest","No, and so it can no longer do anything",A,Not as a collection it can consult; what remains is what was derived from them,What survives training is the derived behaviour rather than the material it came from. That is why a trained system can answer about cases its examples never contained.,AUTHORED,
GB_AM_012,AI_ML_CONCEPTS,AM_C03_TRAINING_DATA,AM_F03_EXAMPLES_ARE_WHERE_THE_BEHAVIOUR_COMES_FROM,AM_FAM03_TRAINING_DATA_ROLE,AM_RG_LEARNED,D1,UNDERSTAND,mcq_single,A team doubles the number of examples used to train a system. What does this most directly change?,How quickly the system answers a question,How much storage the finished system occupies,"What the system derives, and therefore how it behaves","Nothing, since behaviour is written separately",C,"What the system derives, and therefore how it behaves","More examples give more to generalise from, so the behaviour that comes out of training differs. Speed of answering afterwards is a separate matter.",AUTHORED,
GB_AM_013,AI_ML_CONCEPTS,AM_C03_TRAINING_DATA,AM_F03_EXAMPLES_ARE_WHERE_THE_BEHAVIOUR_COMES_FROM,AM_FAM03_TRAINING_DATA_ROLE,AM_RG_LEARNED,D2,UNDERSTAND,mcq_single,A student explains that a trained system works by finding the training example most like the new input and copying its answer. What is wrong with that account?,Nothing; that is exactly how training works,"It describes a lookup, whereas training derives behaviour that handles inputs unlike any example",It is right except that the system finds the least similar example,It is right only for systems trained on photographs,B,"It describes a lookup, whereas training derives behaviour that handles inputs unlike any example","Some methods do work by comparing against stored examples, which is what makes this account plausible. It is not what training in general produces, and it cannot explain sensible behaviour on genuinely novel input.",AUTHORED,
GB_AM_014,AI_ML_CONCEPTS,AM_C04_TASK_SHAPE,AM_F04_TASKS_HAVE_SHAPES,AM_FAM04_TASK_CLASSIFICATION,AM_RG_TASKS,D2,UNDERSTAND,mcq_single,"A task is to decide, for each incoming message, whether it is urgent or routine. What shape of task is that?",Predicting a quantity,Grouping without any categories named in advance,Ordering the messages by importance,Sorting into named categories,D,Sorting into named categories,Two named outcomes with every message going into one of them is sorting into categories. Nothing numeric is being estimated.,AUTHORED,
GB_AM_015,AI_ML_CONCEPTS,AM_C04_TASK_SHAPE,AM_F04_TASKS_HAVE_SHAPES,AM_FAM04_TASK_CLASSIFICATION,AM_RG_TASKS,D3,UNDERSTAND,mcq_single,"A task is to estimate how many minutes a delivery will take, given the distance and the time of day. What shape of task is that?",Predicting a quantity,Sorting into named categories,Grouping without any categories named in advance,Deciding whether the delivery will be late,A,Predicting a quantity,The answer is a number on a continuous scale rather than one of a fixed set of labels. Deciding whether it will be late would be a different task built on top of this one.,AUTHORED,
GB_AM_016,AI_ML_CONCEPTS,AM_C04_TASK_SHAPE,AM_F05_SOME_TASKS_HAVE_ANSWERS_ALREADY,AM_FAM05_LABEL_PRESENCE,AM_RG_TASKS,D2,UNDERSTAND,mcq_single,"A hospital holds scans with no notes attached, and wants a system that sorts them into healthy and unhealthy. Does the data already contain the answers?","Yes, because the scans themselves show the condition","Yes, because the two categories have been named",No; the scans carry no indication of which are which,It cannot be determined from what is stated,C,No; the scans carry no indication of which are which,A scan showing a condition is not the same as a record stating it. Somebody would have to go through and mark them before the answers exist as data.,AUTHORED,
GB_AM_017,AI_ML_CONCEPTS,AM_C04_TASK_SHAPE,AM_F05_SOME_TASKS_HAVE_ANSWERS_ALREADY,AM_FAM05_LABEL_PRESENCE,AM_RG_TASKS,D3,UNDERSTAND,mcq_single,A company keeps a record of every subscription and whether it was eventually cancelled. It wants to predict which current subscriptions will be cancelled. Does the data already contain the answers?,"No, because nobody set out to record answers","Yes; the past cancellations are answers, though nobody created them for this purpose","No, because the answers concern current subscriptions rather than past ones",Only if the cancellations were recorded with a reason,B,"Yes; the past cancellations are answers, though nobody created them for this purpose","The outcomes were recorded as a by-product of running the business, and that is exactly what makes them usable. Answers do not have to have been created deliberately to be answers.",AUTHORED,
GB_AM_018,AI_ML_CONCEPTS,AM_C05_SUITABILITY,AM_F06_A_STATED_RULE_NEEDS_NO_LEARNING,AM_FAM06_SUITABILITY_JUDGEMENT,AM_RG_SUITABILITY,D2,APPLY,mcq_single,"A system must work out the tax owed on a salary, using published bands that are stated exactly in law. Which approach fits?","A learned system, since there is a great deal of salary data","A learned system, so that it improves over time",Either; the two would give the same answers,"A written rule, since the calculation is already stated precisely",D,"A written rule, since the calculation is already stated precisely","Learning would approximate a rule that is already known exactly, and would sometimes get it wrong. When the rule can be written down, writing it down is both cheaper and correct.",AUTHORED,
GB_AM_019,AI_ML_CONCEPTS,AM_C05_SUITABILITY,AM_F06_A_STATED_RULE_NEEDS_NO_LEARNING,AM_FAM06_SUITABILITY_JUDGEMENT,AM_RG_SUITABILITY,D3,APPLY,mcq_single,A system must decide whether a handwritten digit is a three or an eight. Nobody can state a rule that reliably separates them. Which approach fits?,"A learned system, since the distinction cannot be written down but examples are plentiful",A written rule listing the shapes each digit may take,A written rule based on how much ink each digit uses,Neither; the task cannot be automated,A,"A learned system, since the distinction cannot be written down but examples are plentiful","This is the case learning exists for: the distinction is real, people apply it effortlessly, and nobody can state it. Attempts to write the rule produce long lists of exceptions.",AUTHORED,
GB_AM_020,AI_ML_CONCEPTS,AM_C05_SUITABILITY,AM_F06_A_STATED_RULE_NEEDS_NO_LEARNING,AM_FAM06_SUITABILITY_JUDGEMENT,AM_RG_SUITABILITY,D4,APPLY,mcq_single,"A system must decide whether a customer qualifies for a refund. The conditions are set out in a published policy, and every refusal must be explained to the customer by citing the clause that applied. The policy states the conditions exactly and every decision must name the clause it rests on. Which approach fits?",A learned system trained on past refund decisions,"A learned system, with a written rule used to check it afterwards","A written rule, because only that can name the clause behind each decision","A learned system, since past decisions are plentiful",C,"A written rule, because only that can name the clause behind each decision","Past decisions exist and would train something workable, and it could not cite a clause. The obligation to explain is what settles the choice here rather than what is achievable.",AUTHORED,
GB_AM_021,AI_ML_CONCEPTS,AM_C06_WHAT_IS_LEARNED,AM_F07_ONLY_WHAT_THE_EXAMPLES_SUPPORT_IS_LEARNED,AM_FAM07_PATTERN_FROM_EXAMPLES,AM_RG_LIMITS,D2,APPLY,mcq_single,"A system is trained on photographs of cats and dogs, all taken indoors. What could it learn to tell apart?",Indoor from outdoor scenes,"Cats from dogs, as far as the photographs show the difference",Cats from dogs from rabbits,The age of each animal,B,"Cats from dogs, as far as the photographs show the difference","A system can only pick up distinctions its examples actually contain. Rabbits never appeared and every photograph was indoors, so neither distinction is available.",AUTHORED,
GB_AM_022,AI_ML_CONCEPTS,AM_C06_WHAT_IS_LEARNED,AM_F07_ONLY_WHAT_THE_EXAMPLES_SUPPORT_IS_LEARNED,AM_FAM07_PATTERN_FROM_EXAMPLES,AM_RG_LIMITS,D3,APPLY,mcq_single,A system is trained to sort customer messages using examples written only in English. What can be said about its handling of messages in other languages?,"It will handle them correctly, since the categories are the same",It will refuse to sort them,It will treat every one of them as routine,"Nothing was learned about them, since no example contained one",D,"Nothing was learned about them, since no example contained one","The categories being the same does not help, because nothing in training connected those categories to any other language. What such a system does with them is undetermined rather than safe.",AUTHORED,
GB_AM_023,AI_ML_CONCEPTS,AM_C06_WHAT_IS_LEARNED,AM_F07_ONLY_WHAT_THE_EXAMPLES_SUPPORT_IS_LEARNED,AM_FAM07_PATTERN_FROM_EXAMPLES,AM_RG_LIMITS,D4,APPLY,mcq_single,"A system is trained to judge job applications, using examples from a company that has only ever hired graduates of three universities. Every example in the training data comes from those three universities and no other. What has the system had the opportunity to learn about applicants from a fourth?","Nothing, because no example gave it anything to generalise from","That they are unsuitable, since none was ever hired",That they are as suitable as any other applicant,It will decline to judge them,A,"Nothing, because no example gave it anything to generalise from","Absence from the examples is not evidence of unsuitability; it is absence of evidence. The system will nonetheless produce a confident judgement, which is what makes the gap dangerous rather than merely limiting.",AUTHORED,
GB_AM_024,AI_ML_CONCEPTS,AM_C06_WHAT_IS_LEARNED,AM_F08_UNLIKE_INPUTS_ARE_NOT_COVERED,AM_FAM08_GENERALISATION,AM_RG_LIMITS,D2,APPLY,mcq_single,A system sorts photographs of vehicles correctly nine times out of ten on examples like the ones it was trained on. It is now shown a photograph of a vehicle type that never appeared in training. What follows?,It will be right about nine times out of ten on this one too,It will report that it does not recognise the vehicle,Its performance on that photograph does not follow from its performance on the others,It will always be wrong on this one,C,Its performance on that photograph does not follow from its performance on the others,A figure measured on one kind of input says nothing about a different kind. The system has no means of noticing that this input is unlike what it saw.,AUTHORED,
GB_AM_025,AI_ML_CONCEPTS,AM_C06_WHAT_IS_LEARNED,AM_F08_UNLIKE_INPUTS_ARE_NOT_COVERED,AM_FAM08_GENERALISATION,AM_RG_LIMITS,D3,APPLY,mcq_single,A system trained on photographs taken in daylight is given one taken at night. What is the most likely behaviour?,A refusal to answer,A confident answer that may well be wrong,A warning that the input is unusual,The same accuracy as in daylight,B,A confident answer that may well be wrong,"Nothing in ordinary training teaches a system to recognise unfamiliarity, so it answers as readily as ever. The confidence is what misleads the person reading the output.",AUTHORED,
GB_AM_026,AI_ML_CONCEPTS,AM_C06_WHAT_IS_LEARNED,AM_F08_UNLIKE_INPUTS_ARE_NOT_COVERED,AM_FAM08_GENERALISATION,AM_RG_LIMITS,D4,APPLY,mcq_single,"A fault detector was trained on recordings from one factory and is deployed in a second with different machinery. It reports no faults for a month, and the team concludes the second factory is running well. The system was never shown a recording from this factory, so a quiet month tells you as much about the system as about the machinery. What should be concluded?",That the second factory is running well,That the detector has failed and should be replaced,That the second factory has fewer faults than the first,Nothing yet; the silence could equally mean the detector is unable to judge this machinery,D,Nothing yet; the silence could equally mean the detector is unable to judge this machinery,"Two explanations fit the observation equally, and the report alone cannot separate them. Deliberately introducing a known fault would.",AUTHORED,
GB_AM_027,AI_ML_CONCEPTS,AM_C07_EVALUATION,AM_F09_ACCURACY_HIDES_THE_SPLIT,AM_FAM09_ACCURACY_MEANING,AM_RG_EVALUATION,D2,APPLY,mcq_single,A system is reported as correct on 90 out of every 100 cases. What else is needed before judging whether that is good?,How the cases were split between the possible answers,How long the system takes to answer,How many examples it was trained on,Which method was used to build it,A,How the cases were split between the possible answers,"A figure alone cannot be judged. If ninety of every hundred cases share one answer, always giving that answer scores the same and is useless.",AUTHORED,
GB_AM_028,AI_ML_CONCEPTS,AM_C07_EVALUATION,AM_F09_ACCURACY_HIDES_THE_SPLIT,AM_FAM09_ACCURACY_MEANING,AM_RG_EVALUATION,D3,APPLY,mcq_single,"A system detects a condition that occurs in 1 case out of every 100, and is correct 99 times out of 100. Is that impressive?","Yes, since 99 out of 100 is close to perfect","Yes, provided the system was trained on enough cases",Not on its own; always answering that the condition is absent would score the same,"No, because 99 is never a good score",C,Not on its own; always answering that the condition is absent would score the same,"The figure matches what a system that detects nothing would achieve, so it carries no evidence that anything is being detected. What matters is performance on the rare case.",AUTHORED,
GB_AM_029,AI_ML_CONCEPTS,AM_C07_EVALUATION,AM_F09_ACCURACY_HIDES_THE_SPLIT,AM_FAM09_ACCURACY_MEANING,AM_RG_EVALUATION,D4,APPLY,mcq_single,"A system sorts messages into two categories, and the cases are split evenly between them. It is correct 90 times out of 100. Because the two categories occur equally often, always naming one of them would score only 50 out of 100. What does the figure establish?","Nothing, since accuracy figures are never informative",That the system is doing substantially better than answering without looking,That the system is correct on 90 per cent of each category separately,That the system would score 90 on any data it is given,B,That the system is doing substantially better than answering without looking,"An even split makes the baseline 50, so 90 is a genuine improvement on it. It still says nothing about how the errors are distributed between the two categories.",AUTHORED,
GB_AM_030,AI_ML_CONCEPTS,AM_C08_LIMITS,AM_F10_A_MODEL_DOES_NOT_EXPLAIN_ITSELF,AM_FAM10_MODEL_LIMITS,AM_RG_LIMITS,D2,APPLY,mcq_single,"A trained system is asked why it gave the answer it did, and produces a fluent explanation. What is that explanation?",A record of the steps the system took,A proof that the answer was correct,A summary of the training examples used,"Another output, which may or may not describe what actually happened",D,"Another output, which may or may not describe what actually happened","The explanation was produced the same way the answer was, so it carries no special authority. Nothing in it is a transcript of the system's working.",AUTHORED,
GB_AM_031,AI_ML_CONCEPTS,AM_C08_LIMITS,AM_F10_A_MODEL_DOES_NOT_EXPLAIN_ITSELF,AM_FAM10_MODEL_LIMITS,AM_RG_LIMITS,D3,APPLY,mcq_single,A regulator requires that every automated decision be traceable to a stated reason. A team proposes a learned system that scores well. What is the difficulty?,"A learned system produces decisions rather than reasons, so tracing one to a stated reason is not something it can do",Learned systems are not accurate enough for regulated work,Learned systems cannot be tested,There is no difficulty; the system can be asked to explain each decision,A,"A learned system produces decisions rather than reasons, so tracing one to a stated reason is not something it can do","Asking it to explain produces text, not a reason the decision actually rested on. The requirement is about the decision procedure rather than about producing an account afterwards.",AUTHORED,
GB_AM_032,AI_ML_CONCEPTS,AM_C08_LIMITS,AM_F10_A_MODEL_DOES_NOT_EXPLAIN_ITSELF,AM_FAM10_MODEL_LIMITS,AM_RG_LIMITS,D4,APPLY,mcq_single,"A team wants a trained system to tell them which of its inputs mattered most to a particular decision. Separate techniques exist for estimating that, and the system itself does not record which inputs it relied on. What is the honest position?",The system can be asked directly and will answer accurately,The information is unobtainable by any means,"The system cannot supply it directly, though a separate technique can estimate it",The information is only obtainable by retraining from scratch,C,"The system cannot supply it directly, though a separate technique can estimate it","Neither extreme is right. There is real work on estimating this, and none of it consists of asking the system and believing what it says.",AUTHORED,
GB_AM_033,AI_ML_CONCEPTS,AM_C09_DATA_FAULTS,AM_F11_A_GAP_IN_THE_EXAMPLES_BECOMES_A_GAP_IN_THE_SYSTEM,AM_FAM11_DATA_FAULT_DIAGNOSIS,AM_RG_FAULTS,D3,ANALYZE,mcq_single,A speech system works well for most users and poorly for those with a particular regional accent. Its training recordings came from one city. What is the most likely explanation?,The system is not powerful enough for speech,"That accent was largely absent from the recordings, so little was learned about it",That accent is inherently harder to recognise,The affected users are speaking unclearly,B,"That accent was largely absent from the recordings, so little was learned about it",A gap in the examples becomes a gap in the behaviour. Nothing about the accent itself has been shown to be harder; it was simply not represented.,AUTHORED,
GB_AM_034,AI_ML_CONCEPTS,AM_C09_DATA_FAULTS,AM_F11_A_GAP_IN_THE_EXAMPLES_BECOMES_A_GAP_IN_THE_SYSTEM,AM_FAM11_DATA_FAULT_DIAGNOSIS,AM_RG_FAULTS,D4,ANALYZE,mcq_single,"A team responds to poor performance on one group by collecting ten times more training data, drawn from exactly the same source as before. The new data comes from the same source and so contains the same group in the same small proportion. What will happen?","The gap will close, because ten times more data is a substantial increase",The gap will close for large groups and widen for small ones,Performance will fall for every group,"The gap will remain, because more of the same data does not represent the missing group any better",D,"The gap will remain, because more of the same data does not represent the missing group any better","Volume and coverage are different things, and only coverage was ever the problem. Collecting from a new source, even in smaller quantity, would address it.",AUTHORED,
GB_AM_035,AI_ML_CONCEPTS,AM_C09_DATA_FAULTS,AM_F12_A_SYSTEM_MAY_LEARN_THE_WRONG_SIGNAL,AM_FAM12_WRONG_SIGNAL_DIAGNOSIS,AM_RG_FAULTS,D3,ANALYZE,mcq_single,A system trained to spot diseased leaves scores almost perfectly in testing and fails in the field. Every diseased leaf in the training set was photographed against a blue background and every healthy one against a white background. What did it most likely learn?,To tell the backgrounds apart rather than the leaves,"To recognise disease, with the field conditions being harder",To recognise leaf shape rather than colour,"Nothing at all, since it fails in the field",A,To tell the backgrounds apart rather than the leaves,"The backgrounds separate the two categories perfectly and are far easier to detect than the disease. A system uses whatever distinguishes its examples, and this distinguished them completely.",AUTHORED,
GB_AM_036,AI_ML_CONCEPTS,AM_C09_DATA_FAULTS,AM_F12_A_SYSTEM_MAY_LEARN_THE_WRONG_SIGNAL,AM_FAM12_WRONG_SIGNAL_DIAGNOSIS,AM_RG_FAULTS,D4,ANALYZE,mcq_single,"A system predicting which patients need urgent care performs well in testing and badly in use. In the training records, urgent cases had almost always already been given a particular drug, and that drug appears among the inputs. The drug is recorded because the case was urgent, so it is a consequence of urgency rather than a sign of it. What went wrong?",The training data was too small,The drug is a genuine early indicator and the system was right,The system used a field that only becomes available after the decision it is meant to make,The system was tested on the wrong patients,C,The system used a field that only becomes available after the decision it is meant to make,"In testing, that field is present and the system looks excellent. At the moment a real prediction is needed, it has not been recorded yet, so the signal the system relied on is simply missing.",AUTHORED,
GB_AM_037,AI_ML_CONCEPTS,AM_C07_EVALUATION,AM_F13_TESTING_ON_THE_EXAMPLES_PROVES_NOTHING,AM_FAM13_EVALUATION_REASONING,AM_RG_EVALUATION,D3,ANALYZE,mcq_single,A system is measured on the same examples it was trained on and scores perfectly. What does that establish?,That it will perform perfectly in use,That it reproduces those examples; nothing about examples it has not seen,That it was trained for long enough,That the examples were of high quality,B,That it reproduces those examples; nothing about examples it has not seen,Reproducing what it was shown is the least demanding thing a trained system can do. The question worth asking is about inputs held back from training.,AUTHORED,
GB_AM_038,AI_ML_CONCEPTS,AM_C07_EVALUATION,AM_F13_TESTING_ON_THE_EXAMPLES_PROVES_NOTHING,AM_FAM13_EVALUATION_REASONING,AM_RG_EVALUATION,D4,ANALYZE,mcq_single,"A team splits its data, trains on one part and measures on the other, and reports a strong score. They then adjust the system repeatedly, measuring on that same held-back part each time and keeping whatever scores best. The held-back part guided the adjustments and so is no longer material the system has never been exposed to. What is wrong with the reported score?",Nothing; splitting the data was done correctly,The split should have been made in the other proportion,The score is too low rather than too high,"The held-back part has effectively become part of the training, so the score is optimistic",D,"The held-back part has effectively become part of the training, so the score is optimistic","The split was right and what followed undid it. Choosing among many variants by one measurement fits the system to that measurement, which is why a third, untouched portion is kept back.",AUTHORED,
GB_AM_039,AI_ML_CONCEPTS,AM_C07_EVALUATION,AM_F13_TESTING_ON_THE_EXAMPLES_PROVES_NOTHING,AM_FAM13_EVALUATION_REASONING,AM_RG_EVALUATION,D5,ANALYZE,mcq_single,"A system is measured on data collected six months after its training data, and scores well. A colleague objects that the measurement is invalid because the data is from a different period. Being measured on later data is closer to how the system will actually be used than being measured on data from the same period. Is the objection sound?",No; measuring on later data is a stronger test rather than a weaker one,Yes; the two periods must match for the measurement to be valid,"Yes, unless the system is retrained on the later data first","No, but only if nothing changed between the two periods",A,No; measuring on later data is a stronger test rather than a weaker one,The worry behind the objection is real for training data and inverted here. A system that holds up on later data has demonstrated something a same-period measurement cannot.,AUTHORED,
GB_AM_040,AI_ML_CONCEPTS,AM_C07_EVALUATION,AM_F13_TESTING_ON_THE_EXAMPLES_PROVES_NOTHING,AM_FAM13_EVALUATION_REASONING,AM_RG_EVALUATION,D5,ANALYZE,mcq_single,A team must compare two systems for spotting fraud. Fraud occurs in about one transaction in a thousand. Proportion correct will be about the same for both systems and for a system that declares every transaction genuine. What should they measure instead?,"Proportion correct, measured over more transactions",How quickly each system reaches a decision,How the systems perform on the fraudulent cases specifically,How many transactions each was trained on,C,How the systems perform on the fraudulent cases specifically,"With a rarity like this, the overall figure is dominated by the common case and cannot separate anything. Only performance on the rare cases distinguishes a useful system from an inert one.",AUTHORED,
GB_AM_041,AI_ML_CONCEPTS,AM_C07_EVALUATION,AM_F13_TESTING_ON_THE_EXAMPLES_PROVES_NOTHING,AM_FAM13_EVALUATION_REASONING,AM_RG_EVALUATION,D5,ANALYZE,mcq_single,"A system is measured on data held back properly and scores 85 out of 100. In use it scores 60. The held-back data was drawn from the same collection as the training data, while the data met in use was not. What best explains the drop?",The measurement was carried out incorrectly,The held-back data resembled the training data more closely than real use does,The system degraded after being deployed,The system was trained for too long,B,The held-back data resembled the training data more closely than real use does,"Holding data back protects against measuring on what was trained on, and not against the whole collection differing from the world. That is a separate and commoner gap.",AUTHORED,
GB_AM_042,AI_ML_CONCEPTS,AM_C10_CHOICE,AM_F14_THE_CHOICE_FOLLOWS_FROM_THE_REQUIREMENT,AM_FAM14_APPROACH_CHOICE,AM_RG_CHOICE,D4,EVALUATE,mcq_single,"A system must flag transactions that break a compliance rule. The rule is published, exact, and changes twice a year, and every flag must be justified by citing the rule. The rule is stated exactly and each flag must cite it, while learning would approximate it and could cite nothing. Which approach fits?",A learned system trained on past flagged transactions,"A learned system, retrained twice a year when the rule changes",A learned system for the common cases and a rule for the rest,"A written rule, updated when the rule changes",D,"A written rule, updated when the rule changes","Changing twice a year is an argument for something easy to edit, not for retraining. Learning here would be an approximation of something already known exactly.",AUTHORED,
GB_AM_043,AI_ML_CONCEPTS,AM_C10_CHOICE,AM_F14_THE_CHOICE_FOLLOWS_FROM_THE_REQUIREMENT,AM_FAM14_APPROACH_CHOICE,AM_RG_CHOICE,D5,EVALUATE,mcq_single,A team must build a system to spot defective parts from photographs. Inspectors can identify a defect instantly and cannot say what they are looking at. Twenty thousand photographs already marked by inspectors are available. Which approach fits?,"A learned system, since the distinction is real, unstatable, and richly exemplified","A written rule, developed by interviewing the inspectors at length",A written rule based on the size of any mark on the part,Neither; the inspectors should continue to do it by hand,A,"A learned system, since the distinction is real, unstatable, and richly exemplified","Every condition for learning is met: the judgement exists, nobody can state it, and the marked examples are plentiful. Interviewing to extract a rule is exactly what fails when the expertise is not available in words.",AUTHORED,
